Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"17430","getgoods DE","AT","Not Joined","Legacy","40071","AT","German","","2025-06-09 03:14:45","2025-06-09 03:10:23","458482","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/40071/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price%2Cdelivery_cost%2Ccustom_1%2Clarge_image%2Cmerchant_product_category_path%2Cstock_status/"
"16601","Polo Motorrad CH","CH","active","Legacy","40753","Product Feed CH New Webshop","German","","2025-05-06 14:02:31","2025-06-08 14:03:01","5398","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/40753/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cparent_product_id%2Ccolour%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"16259","Cisalfa Sport IT","IT","active","Legacy","41677","Cisalfa New","Italian","Fashion","2025-06-09 08:47:44","2025-06-09 08:45:58","55630","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/41677/format/csv/language/it/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Cparent_product_id%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CFashion%3Asuitable_for%2CFashion%3Asize%2CFashion%3Amaterial%2Calternate_image%2Cmerchant_product_category_path%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cproduct_GTIN%2Calternate_image_four/"
"16673","Maxpeedingrods US","US","active","Legacy","42063","Default","English","","2025-06-09 10:04:04","2025-06-09 10:03:59","2149","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/42063/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cin_stock/"
"17058","boohooMAN DE","DE","active","Legacy","42113","Default","German","","2025-06-09 08:51:22","2025-06-09 08:50:41","83955","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/42113/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cisbn%2Cproduct_name%2Cmerchant_deep_link%2Csearch_price%2Cproduct_GTIN/"
"17659","oBoticario BR","BR","active","Legacy","43907","oBoticario BR Datafeed","Portuguese","Fashion","2025-06-09 04:02:56","2025-06-09 04:02:41","2918","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/43907/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ccondition%2Cproduct_type%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CFashion%3Asize%2Calternate_image%2Cproduct_price_old%2Cstock_status%2Ccustom_6%2Ccustom_7%2Cproduct_GTIN/"
"17612","eLens BR","BR","active","Legacy","46337","eLens BR","Portuguese","Fashion","2024-04-21 05:12:03","2024-04-27 05:01:36","138","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/46337/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Cdelivery_weight%2CFashion%3Asuitable_for%2Cproduct_price_old%2Csize_stock_status%2Cproduct_GTIN/"
"17590","Fastshop BR","BR","active","Legacy","46871","Default","Portuguese","","2025-06-09 05:28:35","2025-06-09 05:28:26","1927","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/46871/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Clarge_image/"
"17608","Central Ar BR","BR","active","Legacy","53835","Central Ar BR PDF April2021","Portuguese","","2023-09-14 08:46:14","2023-09-18 02:02:05","758","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/53835/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccondition%2Cmerchant_product_category_path%2Cbase_price%2Cstock_status%2Cproduct_GTIN/"
"15892","Robinsonpetshop IT","IT","active","Legacy","55253","Robinsonpetshop It NEW","Italian","ShoppingNL","2025-06-09 06:09:26","2025-06-09 06:09:10","2710","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/55253/format/csv/language/it/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cstock_quantity%2Ccondition%2Cparent_product_id%2Clast_updated%2Ccustom_3%2Cdelivery_weight%2Calternate_image%2Cproduct_short_description%2Cbase_price%2Cstock_status/"
"16673","Maxpeedingrods US","US","active","Legacy","55263","Default","English","","2024-04-22 10:02:30","2025-06-09 10:02:14","225","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/55263/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cin_stock/"
"16386","Skinfox Sportwear DE","DE","active","Legacy","64263","Default","German","","2025-01-07 05:01:47","2025-06-09 05:02:03","118","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/64263/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Ccondition%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Clarge_image%2Cmerchant_product_category_path%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"16862","SC Nutra","GB","active","Legacy","66649","Sweet Cures 2024 - Please use 2025 automated feed","English","","2025-06-03 12:40:54","2025-06-09 06:01:10","38","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/66649/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Cproduct_GTIN/"
"17531","Monbento.com","DE","Not Joined","Legacy","67697","Monbento DE","German","","2025-06-09 07:03:12","2025-06-09 07:03:09","178","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/67697/format/csv/language/de/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"16862","SC Nutra","GB","active","Legacy","70211","Sweet Cures 2022 (International / USD Site sweetcures.com)","English","","2025-05-23 18:01:36","2025-06-09 06:01:34","39","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/70211/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cproduct_GTIN/"
"16862","SC Nutra","GB","active","Legacy","70213","Sweet Cures SAS (EU / EUR Site sweetcures.eu)","English","","2025-06-06 18:01:20","2025-06-09 06:01:12","20","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/70213/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cproduct_GTIN/"
"16246","A Sight For Sport Eyes (US)","US","active","Legacy","78487","Default","English","","2023-01-09 01:03:13","2025-04-03 19:29:21","1055","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/78487/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ckeywords%2Calternate_image/"
"17634","Posthaus BR","BR","active","Legacy","79509","Posthaus BR New Datafeed","Portuguese","Fashion","2025-06-09 05:39:55","2025-06-09 05:37:35","95032","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/79509/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Caverage_rating%2CFashion%3Asuitable_for%2Calternate_image%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"17471","Modellbau-Universe - die Adresse für Modellbau","DE","Not Joined","Legacy","81661","AWIN 2023","German","","2025-06-08 14:04:32","2025-06-08 14:03:40","43006","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/81661/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Cproduct_short_description/"
"15747","Klip Shop","GB","active","Legacy","82497","NEW FEED 2023-02-02","English","","2025-04-30 05:02:57","2025-05-05 05:02:45","38888","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/82497/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"16718","Bunty Pet Products","GB","active","Legacy","85703","Bunty Product Feed","English","","2025-05-14 13:02:36","2025-06-09 06:06:28","806","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/85703/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"17659","oBoticario BR","BR","active","Legacy","92506","Boticário 2024/03","Portuguese","","2025-06-09 04:07:14","2025-06-09 04:07:02","2918","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92506/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cisbn%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cstore_price%2Cweb_offer%2Cpre_order%2Cin_stock%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Cdelivery_weight%2Creviews%2Caverage_rating%2Calternate_image%2Cmerchant_product_third_category%2Cbase_price%2Cbase_price_amount%2Csize_stock_amount%2Calternate_image_two%2Calternate_image_three%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cproduct_GTIN/"
"16353","Highstreet Outlet","GB","active","Legacy","92871","Default","English","","2025-06-07 12:27:10","2025-06-09 06:04:37","3082","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92871/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Cnumber_available%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cterms_of_contract%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Calternate_image_two%2Calternate_image_three%2Cproduct_GTIN%2Calternate_image_four/"
